name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tashkent,2024-01-03,11.2,1.2,5.1,11.2,-1.2,4.2,1.4,78.4,0,0,0,,0,0,5.8,11.2,75.8,1019.5,24.8,3.4,79.3,6.8,4,10,2024-01-03T07:49:13,2024-01-03T17:05:28,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-04,15,3,8.6,15,-0.7,7.2,-1.8,48.7,0,0,0,,0,0,17.6,14.8,77.6,1014,53.6,10.8,58,5,3,10,2024-01-04T07:49:15,2024-01-04T17:06:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-05,13.3,5,9.8,13.3,2.4,9.3,3.7,66.6,0,0,0,,0,0,22.7,14.8,109.3,1017,40,7.5,67.3,5.8,3,10,2024-01-05T07:49:15,2024-01-05T17:07:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-06,16.1,5,11,16.1,1.8,10.2,3.5,61,0.017,100,4.17,rain,0,0,16.2,14.8,61.8,1016.2,59,8.1,67.5,5.9,3,10,2024-01-06T07:49:12,2024-01-06T17:08:13,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-07,13.2,8,10.8,13.2,6.8,10.5,3.9,64.7,6.056,100,4.17,rain,0,0,30.6,22.3,46.2,1018.1,67.7,8.1,47.4,4.2,3,10,2024-01-07T07:49:07,2024-01-07T17:09:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-08,9,6,7.5,9,4.3,6.4,5,84.4,2.022,100,4.17,rain,0,0,17.3,14.8,268.8,1023.2,92.8,5.3,90,7.8,4,10,2024-01-08T07:49:00,2024-01-08T17:10:11,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-09,15.4,3,8.6,15.4,0.9,7.8,2.7,69.3,0,0,0,,0,0,12.2,18.4,77.6,1015.8,50.2,8.8,56.7,4.8,3,10,2024-01-09T07:48:51,2024-01-09T17:11:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-10,13,7.6,10,13,6.2,9.5,2.8,61.8,0,0,0,,0,0,25.9,14.8,137.6,1013.7,50.2,5.2,63.2,5.5,3,10,2024-01-10T07:48:39,2024-01-10T17:12:14,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-11,8.3,3,5.9,8.3,0.4,4.1,2.7,80.4,3.019,100,4.17,rain,0,0,23.8,15.3,223.9,1017,58.3,5.5,15.3,1.4,1,10,2024-01-11T07:48:25,2024-01-11T17:13:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-12,9,-1,3.6,7.9,-4.4,1.7,0.6,81.9,0.002,100,4.17,rain,0,0,37.1,14.8,15.9,1016.2,48.2,7.1,63.8,5.7,2,10,2024-01-12T07:48:09,2024-01-12T17:14:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-13,13,4,10.2,13,2.1,9.5,3.4,63.6,0.182,100,4.17,rain,0,0,58.3,18.4,97.6,1009.3,52.8,8.7,40.3,3.7,2,10,2024-01-13T07:47:50,2024-01-13T17:15:27,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-14,11,4,8.7,11,1.2,7.5,3.1,68.5,0.007,100,4.17,rain,0,0,25.2,25.9,341.4,1015.2,63.7,7.4,68.2,5.9,4,10,2024-01-14T07:47:29,2024-01-14T17:16:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-15,3,-2,-0.7,1,-6,-3.4,-1.9,92.1,8.915,100,8.33,"rain,snow",0.5,0.2,20.5,22.3,236.1,1023.7,93.3,3.7,41.3,3.5,2,10,2024-01-15T07:47:06,2024-01-15T17:17:41,0.13,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-16,1,-2,-0.7,1,-4.9,-2.4,-2.5,87.8,0.614,100,4.17,"rain,snow",0,1.3,6.1,11.2,252.4,1024.3,89.1,3.5,74,6.5,4,10,2024-01-16T07:46:41,2024-01-16T17:18:50,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-17,5,0,1.3,3.5,-2.6,0.1,0,91,0,0,0,,0,0.7,7.9,11.2,163.3,1023.2,46.2,1.6,104.4,9,5,10,2024-01-17T07:46:13,2024-01-17T17:19:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-18,11,-1,3.7,11,-2.6,2.7,0.4,81.3,0,0,0,,0,0,6.1,10.3,78.1,1022.6,55.7,3.7,109.8,9.5,5,10,2024-01-18T07:45:44,2024-01-18T17:21:09,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-19,8.2,1.4,5.5,6.9,-0.4,3.7,0.9,73.2,0,0,0,rain,0,0,11.9,14.8,276,1026.9,41.9,4,54.8,4.8,3,10,2024-01-19T07:45:12,2024-01-19T17:22:20,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-20,7,1,3.4,7,-0.3,2.1,0.8,83.5,0,0,0,,0,0,10.1,11.2,232.1,1028.6,79.4,3.2,103.3,8.9,5,10,2024-01-20T07:44:38,2024-01-20T17:23:31,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-21,9.1,1,4.1,8,-1.4,2.5,0.5,78.1,0,0,0,,0,0,9.4,14.8,237.9,1025.1,61.2,2.7,118.1,10.2,5,10,2024-01-21T07:44:02,2024-01-21T17:24:43,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-22,14.2,-0.3,5.9,14.2,-2.6,4.9,-1.1,66.3,0,0,0,,0,0,4.7,14.8,87.2,1020.1,65.1,6.2,95.3,8.2,4,10,2024-01-22T07:43:24,2024-01-22T17:25:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-23,11,2,6.6,11,-1.2,5.4,-0.4,62,0,0,0,,0,0,14,14.8,78.3,1025.3,41.9,6,106.3,9.1,5,10,2024-01-23T07:42:43,2024-01-23T17:27:09,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-24,14.4,3.6,8.4,14.4,0.9,7.5,1.4,63.8,0,0,0,,0,0,8.6,18.4,235.3,1021.4,38.1,6.2,74.8,6.3,4,10,2024-01-24T07:42:01,2024-01-24T17:28:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-25,7,-1,3.9,7,-4,2.2,2,88.2,10.939,100,4.17,"rain,snow",1.3,0.3,25.2,18.4,246.4,1018.6,67,2.7,39.9,3.3,2,10,2024-01-25T07:41:17,2024-01-25T17:29:36,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-26,1,-2.4,-0.6,1,-6.6,-2.3,-2,90.4,5.941,100,8.33,"rain,snow",0,0.7,16.6,11.7,316.7,1025.8,91,3.7,93.4,8,4,10,2024-01-26T07:40:31,2024-01-26T17:30:51,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-27,7,-2,2.1,6,-6,1,-0.2,85.9,0,0,0,,0,1,18,11.7,13,1020.4,53.5,2.6,98.4,8.5,4,10,2024-01-27T07:39:43,2024-01-27T17:32:06,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-28,15,3.7,8.9,15,1.2,7.8,1.7,64.6,0.012,100,4.17,rain,0,0.1,29.2,25.9,13.1,1010.9,53.3,9,87.7,7.6,4,10,2024-01-28T07:38:52,2024-01-28T17:33:21,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-29,8,2.9,5.5,8,-0.5,3.2,4,89.9,32.624,100,8.33,rain,0,0,46.8,22.3,170,1018.2,90.3,5.9,10.8,0.8,1,10,2024-01-29T07:38:00,2024-01-29T17:34:36,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-30,5,1.6,3.3,4,-2.5,0.5,-0.7,76,1.993,100,4.17,"rain,snow",0.2,0.1,29.2,18.4,51.2,1025.3,93.7,9.7,46.4,3.9,3,10,2024-01-30T07:37:07,2024-01-30T17:35:52,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-01-31,4,-1.2,1.7,1.1,-4.8,-1.6,-2,76.9,2.963,100,4.17,"rain,snow",0.2,0.1,44.6,22.3,180.9,1028,74.5,7.8,96.1,8.3,4,10,2024-01-31T07:36:11,2024-01-31T17:37:07,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-01,3,-1.2,0.4,0,-5.6,-3.2,-2.3,83.1,0.792,100,8.33,"rain,snow",0.2,0,32,22.3,179.8,1027.1,92.8,5.1,64.6,5.5,3,10,2024-02-01T07:35:13,2024-02-01T17:38:23,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-02,7,-2,1.6,6.2,-6.8,-1.2,-4.3,67.1,0.986,100,4.17,rain,0,0,17.6,14.8,48.6,1024.9,33.7,8.2,136,11.7,5,10,2024-02-02T07:34:14,2024-02-02T17:39:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-03,3,-2,1.2,1.2,-7.5,-1.7,-6.8,55.5,0,0,0,snow,0.1,0.3,29.5,18.4,101.5,1012.7,67.8,9.9,66.4,5.8,3,10,2024-02-03T07:33:13,2024-02-03T17:40:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-04,7,0,2.9,5,-3.6,0.6,-1,76.9,4.922,100,4.17,"rain,snow",0.7,0.5,22.7,18.4,158.4,1022.6,72.7,6.4,94.1,8.3,4,10,2024-02-04T07:32:11,2024-02-04T17:42:11,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-05,9,0,4.2,9,-3.6,2.6,-2.9,61.7,0,0,0,,0,0.1,9,14.8,73.4,1019.6,86.7,10.7,104,9.2,4,10,2024-02-05T07:31:07,2024-02-05T17:43:27,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-06,15,3.8,8.4,15,0.6,6.7,-3.4,43.8,0,0,0,,0,0.1,40.7,29.5,67.5,1013.5,88.8,12,118.5,10.2,5,10,2024-02-06T07:30:01,2024-02-06T17:44:43,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-07,10.1,4.9,7.4,10.1,2.1,5.8,1.3,66.4,1.052,100,8.33,rain,0,0,64.8,25.9,204.8,1016.6,72.8,8.6,45,3.8,3,10,2024-02-07T07:28:53,2024-02-07T17:45:59,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-08,14,6,9.6,14,3,8.3,3.2,65.2,2.048,100,4.17,rain,0,0,22,14.8,79,1022.4,55.5,8.2,76.3,6.6,3,10,2024-02-08T07:27:45,2024-02-08T17:47:14,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-09,20,8,12.8,20,5,11.8,0.6,44.6,0,0,0,,0,0,9.7,18.4,70.1,1018.5,50.7,10.4,132.8,11.4,6,10,2024-02-09T07:26:34,2024-02-09T17:48:30,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-10,21,7,12.4,21,3.8,11.7,-0.6,42.8,0,0,0,,0,0,11.2,18.4,71.4,1019.2,77,9.5,116.6,9.9,5,10,2024-02-10T07:25:22,2024-02-10T17:49:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-11,19.3,6,11.3,19.3,4.8,10.6,0.6,49.9,0,0,0,,0,0,23.4,14.8,127.2,1021.5,47.6,7.8,137.1,11.8,6,10,2024-02-11T07:24:09,2024-02-11T17:51:01,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-12,7,3,5.1,5.6,-0.7,3.4,1.9,80.5,0,0,0,,0,0,8.6,14.8,135.3,1026.5,48.4,5.3,103.8,9,4,10,2024-02-12T07:22:54,2024-02-12T17:52:16,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-13,15,3,8.3,15,2.4,7.7,3.4,73.9,0,0,0,,0,0,6.5,14.8,353.2,1025.8,43,6.6,148,12.8,6,10,2024-02-13T07:21:38,2024-02-13T17:53:31,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-14,22,5,12.3,22,2.4,11.7,-1.3,43.1,0,0,0,,0,0,7.9,14.8,74.9,1020.4,60.8,12.6,157.9,13.7,6,10,2024-02-14T07:20:21,2024-02-14T17:54:46,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-15,19.3,10,14.6,19.3,7.9,14.3,-0.2,36.8,0,0,0,,0,0,29.9,14.8,105.9,1014.6,65.4,8.2,102.5,8.8,4,10,2024-02-15T07:19:02,2024-02-15T17:56:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-16,14.2,-4,3.3,14.2,-9.3,0.6,-1.8,72.9,15.647,100,4.17,"rain,snow",3,1.1,29.5,22.3,266.6,1022.2,73.5,6.6,26.7,2.3,1,10,2024-02-16T07:17:42,2024-02-16T17:57:14,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-17,-2.8,-6,-4.3,-2.8,-10.8,-7,-6.8,82.7,0.024,100,4.17,snow,0.1,0.7,11.9,11.2,172.7,1022.7,87,6.6,69,5.9,3,10,2024-02-17T07:16:21,2024-02-17T17:58:28,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-18,-1,-4,-2.3,-1,-7.2,-4.9,-4.2,86.9,4.115,100,8.33,"rain,snow",2,0.7,29.5,14.8,240.7,1015,79.6,2.7,54.4,4.6,3,10,2024-02-18T07:14:59,2024-02-18T17:59:42,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-19,-1,-4,-2.3,-1,-7.3,-4.7,-4.6,84.4,3.871,100,8.33,snow,0.5,1.2,11.9,11.2,283.4,1020.6,100,4.5,80,6.9,3,10,2024-02-19T07:13:36,2024-02-19T18:00:56,0.32,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-20,1,-5.2,-3,-1.4,-10.5,-6.1,-5.7,82,6.988,100,8.33,snow,1.1,1.4,20.2,14.8,317.1,1026.7,66.7,3.8,138.5,12,6,10,2024-02-20T07:12:11,2024-02-20T18:02:09,0.35,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-21,2,-6,-2,-1.2,-9.6,-5.3,-7.4,68.4,0,0,0,,0,3,10.4,14.8,4.4,1027.2,44.5,5.9,144,12.5,6,10,2024-02-21T07:10:46,2024-02-21T18:03:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-22,4.6,-3.7,1.2,4,-6,-0.2,-5,64,0,0,0,,0,2.4,7.6,11.2,139.1,1027.1,29.5,5.1,162.5,14,6,10,2024-02-22T07:09:19,2024-02-22T18:04:34,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-23,8,2,4.5,6.8,-0.7,2.6,-0.5,70.6,0.228,100,8.33,rain,0,1,9,18.4,104.5,1026.5,52.8,5.9,105.5,9.1,4,10,2024-02-23T07:07:52,2024-02-23T18:05:47,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-24,3,0,0.9,2,-3.6,-1.6,-0.6,89.6,3.878,100,8.33,"rain,snow",0.2,0.6,9.7,11.2,247.2,1027.9,89.5,3.2,33.2,3,1,10,2024-02-24T07:06:23,2024-02-24T18:06:59,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-25,3,0,1.3,2,-2.6,0,0.2,92.4,4.012,100,8.33,"rain,snow",0.1,0.6,9,11.2,269.3,1026.4,97.5,2.3,51.2,4.4,3,10,2024-02-25T07:04:54,2024-02-25T18:08:10,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-26,4,0,1.3,1.2,-2.6,-0.8,0.2,92.2,2.988,100,4.17,"rain,snow",0,0.5,10.1,15.3,255.2,1025.2,98.3,2.7,42.2,3.6,2,10,2024-02-26T07:03:24,2024-02-26T18:09:22,0.56,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-27,6,0,2.4,6,-2.6,0.7,-1.3,77.2,0,0,0,,0,0.5,8.6,14.8,234.4,1027.2,97.2,6,95.1,8.3,4,10,2024-02-27T07:01:53,2024-02-27T18:10:33,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-28,5,1,2.8,5,-2.4,1,-0.8,77.8,0,0,0,,0,0.3,25.9,11.2,213.9,1027.9,94.4,5,119,10.2,5,10,2024-02-28T07:00:21,2024-02-28T18:11:44,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-02-29,8,0,4.1,8,-1.4,2.6,-0.9,71.4,0,0,0,,0,0,13,18.4,288.1,1022.6,50.9,3.8,143.3,12.3,6,10,2024-02-29T06:58:48,2024-02-29T18:12:54,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-01,5,1.8,3.2,3.3,-1.9,0.6,-0.4,77.6,0,0,0,snow,0.2,0,17.6,18.4,201.9,1020.7,66.3,5.5,136.1,11.8,7,10,2024-03-01T06:57:15,2024-03-01T18:14:04,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-02,1,-0.1,0.6,1,-2.6,-0.5,-0.8,90.6,5,100,8.33,snow,1.6,1,21.6,11.2,257.6,1022.3,95.8,4,70.3,6.1,3,10,2024-03-02T06:55:41,2024-03-02T18:15:14,0.73,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-03,2,0,0.7,2,-3.6,-1.4,-0.3,93.6,8.878,100,8.33,"rain,snow",0.5,0.6,29.5,11.2,264.2,1024,98.7,3.1,36.9,3.1,1,10,2024-03-03T06:54:06,2024-03-03T18:16:24,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-04,7,-2,2.4,6,-4.9,1.4,-3.2,69,0,0,0,,0,0.1,8.3,11.2,80.1,1025.2,48.9,7.4,200.7,17.4,7,10,2024-03-04T06:52:31,2024-03-04T18:17:33,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-05,10,-1,4,10,-3.8,2.3,-3.5,60.1,0,0,0,,0,0,7.6,14.8,52.2,1021.9,47.5,7.5,144.6,12.5,6,10,2024-03-05T06:50:55,2024-03-05T18:18:42,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-06,11.1,2,6.5,11.1,-1.2,5.5,-2.7,53.6,0,0,0,,0,0,6.8,11.2,43.9,1018.6,49.6,7.4,125.4,10.8,4,10,2024-03-06T06:49:18,2024-03-06T18:19:51,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-07,14,4,8.8,14,1.2,8,0.5,58,0,0,0,,0,0,13,14.8,104.4,1018.2,41.6,7.5,179.8,15.6,6,10,2024-03-07T06:47:41,2024-03-07T18:20:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-08,17.1,7.6,11.9,17.1,4.6,11,1.6,51.6,0.393,100,4.17,rain,0,0,29.2,22.2,82.7,1017.6,71.4,10.6,197.9,17.3,7,10,2024-03-08T06:46:03,2024-03-08T18:22:07,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT,remote"
Tashkent,2024-03-09,12,8,10,12,5.9,8.9,4.2,69.3,6.094,100,8.33,rain,0,0,40.7,25.9,72.8,1016.4,80,8.4,99.6,8.6,5,10,2024-03-09T06:44:25,2024-03-09T18:23:15,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-10,12,7.7,9.6,12,5.5,8.7,6.9,84,12.983,100,8.33,rain,0,0,19.1,14.8,74.9,1019.7,74.9,8.2,49.8,4.3,4,10,2024-03-10T06:42:47,2024-03-10T18:24:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-11,22,7,13.3,22,5.5,12.7,3.9,55.7,0,0,0,,0,0,24.5,14.8,34,1017.6,76.2,11.7,173.3,14.9,6,10,2024-03-11T06:41:08,2024-03-11T18:25:31,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-12,13,3.4,8.9,13,-0.2,7.3,6.5,84.8,27.026,100,8.33,rain,0,0,38.2,25.9,301.4,1018.2,92.5,8.8,66.6,5.7,4,10,2024-03-12T06:39:29,2024-03-12T18:26:38,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-13,8,2,5.1,6.8,-0.7,3.5,0.3,72.1,4.946,100,4.17,rain,0,0,20.5,14.8,167.5,1026.8,64.8,9.8,173.3,15,7,10,2024-03-13T06:37:49,2024-03-13T18:27:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-14,5,-3.4,0.5,4,-8.1,-2.6,-2.4,81.4,6.991,100,8.33,snow,1,0.3,31.7,22.3,307.5,1030.7,50.4,7.9,104.5,9.2,4,10,2024-03-14T06:36:09,2024-03-14T18:28:52,0.13,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-15,10,-6,2.6,8.4,-10.8,0.6,-7.9,52.5,0,0,0,,0,0.9,10.8,14.8,9.4,1032.7,18.2,8,238.1,20.5,8,10,2024-03-15T06:34:29,2024-03-15T18:29:58,0.16,Clear,Clear conditions throughout the day.,clear-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-16,14.3,1,7.2,14.3,-2.4,5.9,-6.7,38,0,0,0,,0,0.1,10.4,14.8,74.3,1026.2,5.4,10.5,240.6,20.7,8,10,2024-03-16T06:32:49,2024-03-16T18:31:05,0.2,Clear,Clear conditions throughout the day.,clear-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-17,20.2,1,11.1,20.2,-1.4,10.1,-2,43.4,0,0,0,,0,0,9.4,14.8,77.8,1019.1,19.9,10,236.5,20.4,8,10,2024-03-17T06:31:08,2024-03-17T18:32:11,0.25,Clear,Clear conditions throughout the day.,clear-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-18,22,9,15.4,22,7.2,15.1,0.5,38,0,0,0,,0,0,20.9,14.8,22.1,1019.6,62.5,10,174.1,14.9,7,10,2024-03-18T06:29:27,2024-03-18T18:33:17,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
Tashkent,2024-03-19,24,10.6,16.8,24,10.6,16.8,3.1,42.6,0,0,0,,0,0,10.8,18.4,60.7,1017.6,76.4,11.1,157,13.5,6,10,2024-03-19T06:27:46,2024-03-19T18:34:23,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"38583099999,38452099999,38457099999,UTTT"
