Date,Temp
2004-11-01,7.567
2004-12-01,-0.1099999999999998
2005-01-01,-1.6689999999999996
2005-02-01,-3.1830000000000003
2005-03-01,8.975
2005-04-01,12.645
2005-05-01,16.838
2005-06-01,23.728
2005-07-01,25.395
2005-08-01,22.022
2005-09-01,19.37
2005-10-01,11.735
2005-11-01,4.621
2005-12-01,0.5270000000000001
2006-01-01,-5.968
2006-02-01,3.196
2006-03-01,8.285
2006-04-01,13.617
2006-05-01,19.653
2006-06-01,23.123
2006-07-01,23.876
2006-08-01,23.622
2006-09-01,17.003
2006-10-01,13.509
2006-11-01,5.664
2006-12-01,-3.2960000000000003
2007-01-01,-1.992
2007-02-01,2.441
2007-03-01,5.766
2007-04-01,14.956
2007-05-01,17.896
2007-06-01,23.528
2007-07-01,24.275
2007-08-01,22.969
2007-09-01,18.088
2007-10-01,8.974
2007-11-01,6.424
2007-12-01,-1.895
2008-01-01,-10.321
2008-02-01,-3.716
2008-03-01,10.916
2008-04-01,13.684
2008-05-01,20.03
2008-06-01,24.678
2008-07-01,25.568
2008-08-01,24.249
2008-09-01,17.467
2008-10-01,10.794
2008-11-01,4.081
2008-12-01,-0.244
2009-01-01,-1.3539999999999996
2009-02-01,2.614
2009-03-01,7.983
2009-04-01,10.137
2009-05-01,16.913
2009-06-01,20.952
2009-07-01,24.417
2009-08-01,22.649
2009-09-01,17.598
2009-10-01,11.399
2009-11-01,4.192
2009-12-01,0.379
2010-01-01,0.5560000000000005
2010-02-01,-0.6020000000000001
2010-03-01,7.864
2010-04-01,13.979
2010-05-01,17.254
2010-06-01,22.05
2010-07-01,23.866
2010-08-01,23.537
2010-09-01,17.31
2010-10-01,12.524
2010-11-01,5.367000000000001
2010-12-01,-0.462
2011-01-01,-2.725
2011-02-01,-0.8960000000000001
2011-03-01,5.797999999999999
2011-04-01,14.352
2011-05-01,19.551
2011-06-01,23.216
2011-07-01,24.856
2011-08-01,23.497
2011-09-01,18.343
2011-10-01,11.627
2011-11-01,2.4019999999999997
2011-12-01,-3.815
2012-01-01,-4.42
2012-02-01,-4.43
2012-03-01,3.89
2012-04-01,15.746
2012-05-01,18.452
2012-06-01,22.745
2012-07-01,24.507
2012-08-01,24.386
2012-09-01,17.782
2012-10-01,11.591
2012-11-01,3.654
2012-12-01,-3.478
